Sample,X(ms) [12.08.2026 16:46:29 040 UTC],"I1[%I17.0]","I2[%I17.1]","I3[%I17.2]","I4[%I17.3]","Q1[%Q4.0]","Q2[%Q4.1]","Q3[%Q4.2]","Q4[%Q4.3]"
244094,1786553436380.909361,0,0,0,1,0,0,1,0
244095,1786553436381.916849,0,0,0,1,0,0,1,0
244096,1786553436382.934237,0,0,0,1,0,0,1,0
244097,1786553436383.937924,0,0,0,1,0,0,1,0
244098,1786553436384.959512,0,0,0,1,0,0,1,0
244099,1786553436385.952397,0,0,0,1,0,0,1,0
244100,1786553436386.961284,0,0,0,1,0,0,1,0
244101,1786553436387.969273,0,0,0,1,0,0,1,0
244102,1786553436388.976360,0,0,0,1,0,0,1,0
244103,1786553436390.497393,0,0,0,1,0,0,1,0
244104,1786553436391.017041,0,0,0,1,0,0,1,0
244105,1786553436392.016228,0,0,0,1,0,0,1,0
244106,1786553436393.022516,0,0,0,1,0,0,1,0
244107,1786553436394.130112,0,0,0,1,0,0,1,0
244108,1786553436395.136700,0,0,0,1,0,0,1,0
244109,1786553436396.144388,0,0,0,1,0,0,1,0
244110,1786553436397.151875,0,0,0,1,0,0,1,0
244111,1786553436398.209966,0,0,0,1,0,0,1,0
244112,1786553436399.217053,0,0,0,1,0,0,1,0
244113,1786553436400.230641,0,0,0,1,0,0,1,0
244114,1786553436401.205226,0,0,0,1,0,0,1,0
244115,1786553436402.214413,0,0,0,1,0,0,1,0
244116,1786553436403.222101,0,0,0,1,0,0,1,0
244117,1786553436404.242589,0,0,0,1,0,0,1,0
244118,1786553436405.302281,0,0,0,1,0,0,1,0
244119,1786553436406.300067,0,0,0,1,0,0,1,0
244120,1786553436407.316654,0,0,0,1,0,0,1,0
244121,1786553436408.281238,0,0,0,1,0,0,1,0
244122,1786553436409.290625,0,0,0,1,0,0,1,0
244123,1786553436410.298212,0,0,0,1,0,0,1,0
244124,1786553436411.326502,0,0,0,1,0,0,1,0
244125,1786553436412.327788,0,0,0,1,0,0,1,0
244126,1786553436413.338674,0,0,0,1,0,0,1,0
244127,1786553436414.361764,0,0,0,1,0,0,1,0
244128,1786553436415.360351,0,0,0,1,0,0,1,0
244129,1786553436416.364139,0,0,0,1,0,0,1,0
244130,1786553436417.375928,0,0,0,1,0,0,1,0
244131,1786553436418.381214,0,0,0,1,0,0,1,0
244132,1786553436419.389301,0,0,0,1,0,0,1,0
244133,1786553436420.792620,0,0,0,1,0,0,1,0
244134,1786553436421.786206,0,0,0,1,0,0,1,0
244135,1786553436422.791492,0,0,0,1,0,0,1,0
244136,1786553436423.797480,0,0,0,1,0,0,1,0
244137,1786553436424.827470,0,0,0,1,0,0,1,0
244138,1786553436425.827056,0,0,0,1,0,0,1,0
244139,1786553436426.834745,0,0,0,1,0,0,1,0
244140,1786553436427.843434,0,0,0,1,0,0,1,0
244141,1786553436428.852322,0,0,0,1,0,0,1,0
244142,1786553436429.857008,0,0,0,1,0,0,1,0
244143,1786553436430.883499,0,0,0,1,0,0,1,0
244144,1786553436431.880485,0,0,0,1,0,0,1,0
244145,1786553436432.887974,0,0,0,1,0,0,1,0
244146,1786553436433.893462,0,0,0,1,0,0,1,0
244147,1786553436434.909350,0,0,0,1,0,0,1,0
244148,1786553436435.928338,0,0,0,1,0,0,1,0
244149,1786553436436.928825,0,0,0,1,0,0,1,0
244150,1786553436437.932313,0,0,0,1,0,0,1,0
244151,1786553436438.942201,0,0,0,1,0,0,1,0
244152,1786553436439.944589,0,0,0,1,0,0,1,0
244153,1786553436440.954477,0,0,0,1,0,0,1,0
244154,1786553436441.957965,0,0,0,1,0,0,1,0
244155,1786553436442.967351,0,0,0,1,0,0,1,0
244156,1786553436443.971138,0,0,0,1,0,0,1,0
244157,1786553436444.972725,0,0,0,1,0,0,1,0
244158,1786553436445.977313,0,0,0,1,0,0,1,0
244159,1786553436446.993901,0,0,0,1,0,0,1,0
244160,1786553436448.000989,0,0,0,1,0,0,1,0
244161,1786553436449.007975,0,0,0,1,0,0,1,0
244162,1786553436450.012662,0,0,0,1,0,0,1,0
244163,1786553436451.037650,0,0,0,1,0,0,1,0
244164,1786553436452.033538,0,0,0,1,0,0,1,0
244165,1786553436453.039425,0,0,0,1,0,0,1,0
244166,1786553436454.048211,0,0,0,1,0,0,1,0
244167,1786553436455.055799,0,0,0,1,0,0,1,0
244168,1786553436456.064185,0,0,0,1,0,0,1,0
244169,1786553436457.071071,0,0,0,1,0,0,1,0
244170,1786553436458.081060,0,0,0,1,0,0,1,0
244171,1786553436459.087049,0,0,0,1,0,0,1,0
244172,1786553436460.095236,0,0,0,1,0,0,1,0
244173,1786553436461.103025,0,0,0,1,0,0,1,0
244174,1786553436462.111110,0,0,0,1,0,0,1,0
244175,1786553436463.124297,0,0,0,1,0,0,1,0
244176,1786553436464.130086,0,0,0,1,0,0,1,0
244177,1786553436465.381595,0,0,0,1,0,0,1,0
244178,1786553436466.157260,0,0,0,1,0,0,1,0
244179,1786553436467.157348,0,0,0,1,0,0,1,0
244180,1786553436468.162337,0,0,0,1,0,0,1,0
244181,1786553436469.169324,0,0,0,1,0,0,1,0
244182,1786553436470.176911,0,0,0,1,0,0,1,0
244183,1786553436471.184998,0,0,0,1,0,0,1,0
244184,1786553436472.193385,0,0,0,1,0,0,1,0
244185,1786553436473.199472,0,0,0,1,0,0,1,0
244186,1786553436474.206659,0,0,0,1,0,0,1,0
244187,1786553436475.214546,0,0,0,1,0,0,1,0
244188,1786553436476.222434,0,0,0,1,0,0,1,0
244189,1786553436477.230022,0,0,0,1,0,0,1,0
244190,1786553436478.239310,0,0,0,1,0,0,1,0
244191,1786553436479.245796,0,0,0,1,0,0,1,0
244192,1786553436480.781928,0,0,0,1,0,0,1,0
244193,1786553436481.561597,0,0,0,1,0,0,1,0
244194,1786553436482.560783,0,0,0,1,0,0,1,0
244195,1786553436483.567171,0,0,0,1,0,0,1,0
244196,1786553436484.575758,0,0,0,1,0,0,1,0
244197,1786553436485.581945,0,0,0,1,0,0,1,0
244198,1786553436486.594733,0,0,0,1,0,0,1,0
244199,1786553436487.598120,0,0,0,1,0,0,1,0
244200,1786553436488.608208,0,0,0,1,0,0,1,0
244201,1786553436489.613798,0,0,0,1,0,0,1,0
244202,1786553436490.623687,0,0,0,1,0,0,1,0
244203,1786553436491.628374,0,0,0,1,0,0,1,0
244204,1786553436492.638762,0,0,0,1,0,0,1,0
244205,1786553436493.646448,0,0,0,1,0,0,1,0
244206,1786553436494.656237,0,0,0,1,0,0,1,0
244207,1786553436495.715430,0,0,0,1,0,0,1,0
244208,1786553436496.702916,0,0,0,1,0,0,1,0
244209,1786553436497.699002,0,0,0,1,0,0,1,0
244210,1786553436498.704388,0,0,0,1,0,0,1,0
244211,1786553436499.712276,0,0,0,1,0,0,1,0
244212,1786553436500.726464,0,0,0,1,0,0,1,0
244213,1786553436501.730751,0,0,0,1,0,0,1,0
244214,1786553436502.738538,0,0,0,1,0,0,1,0
244215,1786553436503.746426,0,0,0,1,0,0,1,0
244216,1786553436504.752414,0,0,0,1,0,0,1,0
244217,1786553436505.762101,0,0,0,1,0,0,1,0
244218,1786553436506.769688,0,0,0,1,0,0,1,0
244219,1786553436507.779075,0,0,0,1,0,0,1,0
244220,1786553436508.786863,0,0,0,1,0,0,1,0
244221,1786553436509.795152,0,0,0,1,0,0,1,0
244222,1786553436510.802238,0,0,0,1,0,0,1,0
244223,1786553436511.853429,0,0,0,1,0,0,1,0
244224,1786553436512.837914,0,0,0,1,0,0,1,0
244225,1786553436513.844002,0,0,0,1,0,0,1,0
244226,1786553436514.925597,0,0,0,1,0,0,1,0
244227,1786553436515.864979,0,0,0,1,0,0,1,0
244228,1786553436516.876766,0,0,0,1,0,0,1,0
244229,1786553436517.879852,0,0,0,1,0,0,1,0
244230,1786553436518.887339,0,0,0,1,0,0,1,0
244231,1786553436519.911828,0,0,0,1,0,0,1,0
244232,1786553436520.908115,0,0,0,1,0,0,1,0
244233,1786553436521.914703,0,0,0,1,0,0,1,0
244234,1786553436522.922390,0,0,0,1,0,0,1,0
244235,1786553436523.930577,0,0,0,1,0,0,1,0
244236,1786553436524.946765,0,0,0,1,0,0,1,0
244237,1786553436525.952754,0,0,0,1,0,0,1,0
244238,1786553436526.972541,0,0,0,1,0,0,1,0
244239,1786553436527.972927,0,0,0,1,0,0,1,0
244240,1786553436528.983115,0,0,0,1,0,0,1,0
244241,1786553436529.994703,0,0,0,1,0,0,1,0
244242,1786553436530.998590,0,0,0,1,0,0,1,0
244243,1786553436532.003776,0,0,0,1,0,0,1,0
244244,1786553436533.012563,0,0,0,1,0,0,1,0
244245,1786553436534.019651,0,0,0,1,0,0,1,0
244246,1786553436535.027939,0,0,0,1,0,0,1,0
244247,1786553436536.035226,0,0,0,1,0,0,1,0
244248,1786553436537.045014,0,0,0,1,0,0,1,0
244249,1786553436538.052501,0,0,0,1,0,0,1,0
244250,1786553436539.059888,0,0,0,1,0,0,1,0
244251,1786553436540.069176,0,0,0,1,0,0,1,0
244252,1786553436541.095865,0,0,0,1,0,0,1,0
244253,1786553436542.103752,0,0,0,1,0,0,1,0
244254,1786553436543.098539,0,0,0,1,0,0,1,0
244255,1786553436544.106027,0,0,0,1,0,0,1,0
244256,1786553436545.123716,0,0,0,1,0,0,1,0
244257,1786553436546.122904,0,0,0,1,0,0,1,0
244258,1786553436547.130992,0,0,0,1,0,0,1,0
244259,1786553436548.137079,0,0,0,1,0,0,1,0
244260,1786553436549.146066,0,0,0,1,0,0,1,0
244261,1786553436550.153354,0,0,0,1,0,0,1,0
244262,1786553436551.163041,0,0,0,1,0,0,1,0
244263,1786553436552.169829,0,0,0,1,0,0,1,0
244264,1786553436553.178017,0,0,0,1,0,0,1,0
244265,1786553436554.186305,0,0,0,1,0,0,1,0
244266,1786553436555.194893,0,0,0,1,0,0,1,0
244267,1786553436556.226081,0,0,0,1,0,0,1,0
244268,1786553436557.224467,0,0,0,1,0,0,1,0
244269,1786553436558.235755,0,0,0,1,0,0,1,0
244270,1786553436559.243143,0,0,0,1,0,0,1,0
244271,1786553436560.246930,0,0,0,1,0,0,1,0
244272,1786553436561.265420,0,0,0,1,0,0,1,0
244273,1786553436562.270106,0,0,0,1,0,0,1,0
244274,1786553436563.274093,0,0,0,1,0,0,1,0
244275,1786553436564.282079,0,0,0,1,0,0,1,0
244276,1786553436565.290566,0,0,0,1,0,0,1,0
244277,1786553436566.299054,0,0,0,1,0,0,1,0
244278,1786553436567.305643,0,0,0,1,0,0,1,0
244279,1786553436568.315331,0,0,0,1,0,0,1,0
244280,1786553436569.333822,0,0,0,1,0,0,1,0
244281,1786553436570.331509,0,0,0,1,0,0,1,0
244282,1786553436571.339596,0,0,0,1,0,0,1,0
244283,1786553436572.560703,0,0,0,1,0,0,1,0
244284,1786553436573.545690,0,0,0,1,0,0,1,0
244285,1786553436574.557179,0,0,0,1,0,0,1,0
244286,1786553436575.565567,0,0,0,1,0,0,1,0
244287,1786553436576.573553,0,0,0,1,0,0,1,0
244288,1786553436577.586440,0,0,0,1,0,0,1,0
244289,1786553436578.593127,0,0,0,1,0,0,1,0
244290,1786553436579.599314,0,0,0,1,0,0,1,0
244291,1786553436580.605401,0,0,0,1,0,0,1,0
244292,1786553436581.611888,0,0,0,1,0,0,1,0
244293,1786553436582.620675,0,0,0,1,0,0,1,0
244294,1786553436583.631262,0,0,0,1,0,0,1,0
244295,1786553436584.639951,0,0,0,1,0,0,1,0
244296,1786553436585.649838,0,0,0,1,0,0,1,0
244297,1786553436586.657827,0,0,0,1,0,0,1,0
244298,1786553436587.687416,0,0,0,1,0,0,1,0
244299,1786553436588.684103,0,0,0,1,0,0,1,0
244300,1786553436589.690690,0,0,0,1,0,0,1,0
244301,1786553436590.698176,0,0,0,1,0,0,1,0
244302,1786553436591.707764,0,0,0,1,0,0,1,0
244303,1786553436592.715852,0,0,0,1,0,0,1,0
244304,1786553436593.740840,0,0,0,1,0,0,1,0
244305,1786553436594.739327,0,0,0,1,0,0,1,0
244306,1786553436595.745016,0,0,0,1,0,0,1,0
244307,1786553436596.752805,0,0,0,1,0,0,1,0
244308,1786553436597.760893,0,0,0,1,0,0,1,0
244309,1786553436598.769480,0,0,0,1,0,0,1,0
244310,1786553436599.780468,0,0,0,1,0,0,1,0
244311,1786553436600.787955,0,0,0,1,0,0,1,0
244312,1786553436601.797042,0,0,0,1,0,0,1,0
244313,1786553436603.249668,0,0,0,1,0,0,1,0
244314,1786553436603.845918,0,0,0,1,0,0,1,0
244315,1786553436604.848704,0,0,0,1,0,0,1,0
244316,1786553436605.845691,0,0,0,1,0,0,1,0
244317,1786553436606.851479,0,0,0,1,0,0,1,0
244318,1786553436607.862367,0,0,0,1,0,0,1,0
244319,1786553436608.867254,0,0,0,1,0,0,1,0
244320,1786553436609.884842,0,0,0,1,0,0,1,0
244321,1786553436610.886930,0,0,0,1,0,0,1,0
244322,1786553436611.899016,0,0,0,1,0,0,1,0
244323,1786553436612.902404,0,0,0,1,0,0,1,0
244324,1786553436613.911593,0,0,0,1,0,0,1,0
244325,1786553436614.927883,0,0,0,1,0,0,1,0
244326,1786553436615.929770,0,0,0,1,0,0,1,0
244327,1786553436616.938257,0,0,0,1,0,0,1,0
244328,1786553436617.953145,0,0,0,1,0,0,1,0
244329,1786553436618.977133,0,0,0,1,0,0,1,0
244330,1786553436619.968821,0,0,0,1,0,0,1,0
244331,1786553436620.972708,0,0,0,1,0,0,1,0
244332,1786553436621.982496,0,0,0,1,0,0,1,0
244333,1786553436622.986882,0,0,0,1,0,0,1,0
244334,1786553436623.996171,0,0,0,1,0,0,1,0
244335,1786553436625.003157,0,0,0,1,0,0,1,0
244336,1786553436626.012145,0,0,0,1,0,0,1,0
244337,1786553436627.065435,0,0,0,1,0,0,1,0
244338,1786553436628.074824,0,0,0,1,0,0,1,0
244339,1786553436629.050408,0,0,0,1,0,0,1,0
244340,1786553436630.056196,0,0,0,1,0,0,1,0
244341,1786553436631.064683,0,0,0,1,0,0,1,0
244342,1786553436632.071871,0,0,0,1,0,0,1,0
244343,1786553436633.499697,0,0,0,1,0,0,1,0
244344,1786553436634.106849,0,0,0,1,0,0,1,0
244345,1786553436635.108836,0,0,0,1,0,0,1,0
244346,1786553436636.113524,0,0,0,1,0,0,1,0
244347,1786553436637.119613,0,0,0,1,0,0,1,0
244348,1786553436638.127800,0,0,0,1,0,0,1,0
244349,1786553436639.134086,0,0,0,1,0,0,1,0
244350,1786553436640.143474,0,0,0,1,0,0,1,0
244351,1786553436641.162763,0,0,0,1,0,0,1,0
244352,1786553436642.184052,0,0,0,1,0,0,1,0
244353,1786553436643.178439,0,0,0,1,0,0,1,0
244354,1786553436644.181626,0,0,0,1,0,0,1,0
244355,1786553436645.189415,0,0,0,1,0,0,1,0
244356,1786553436646.197002,0,0,0,1,0,0,1,0
244357,1786553436647.202990,0,0,0,1,0,0,1,0
244358,1786553436648.219478,0,0,0,1,0,0,1,0
244359,1786553436649.223964,0,0,0,1,0,0,1,0
244360,1786553436650.231852,0,0,0,1,0,0,1,0
244361,1786553436651.239740,0,0,0,1,0,0,1,0
244362,1786553436652.247927,0,0,0,1,0,0,1,0
244363,1786553436653.255713,0,0,0,1,0,0,1,0
244364,1786553436654.266000,0,0,0,1,0,0,1,0
244365,1786553436655.275188,0,0,0,1,0,0,1,0
244366,1786553436656.283775,0,0,0,1,0,0,1,0
244367,1786553436657.289563,0,0,0,1,0,0,1,0
244368,1786553436658.297750,0,0,0,1,0,0,1,0
244369,1786553436659.311236,0,0,0,1,0,0,1,0
244370,1786553436660.315722,0,0,0,1,0,0,1,0
244371,1786553436661.327410,0,0,0,1,0,0,1,0
244372,1786553436662.333398,0,0,0,1,0,0,1,0
244373,1786553436663.343686,0,0,0,1,0,0,1,0
244374,1786553436664.424080,0,0,0,1,0,0,1,0
244375,1786553436665.407865,0,0,0,1,0,0,1,0
244376,1786553436666.404352,0,0,0,1,0,0,1,0
244377,1786553436667.409439,0,0,0,1,0,0,1,0
244378,1786553436668.415026,0,0,0,1,0,0,1,0
244379,1786553436669.422514,0,0,0,1,0,0,1,0
244380,1786553436670.424401,0,0,0,1,0,0,1,0
244381,1786553436671.432390,0,0,0,1,0,0,1,0
244382,1786553436672.437377,0,0,0,1,0,0,1,0
244383,1786553436673.448963,0,0,0,1,0,0,1,0
244384,1786553436674.454150,0,0,0,1,0,0,1,0
244385,1786553436675.474938,0,0,0,1,0,0,1,0
244386,1786553436676.470723,0,0,0,1,0,0,1,0
244387,1786553436677.482511,0,0,0,1,0,0,1,0
244388,1786553436678.484998,0,0,0,1,0,0,1,0
244389,1786553436679.525289,0,0,0,1,0,0,1,0
244390,1786553436680.514376,0,0,0,1,0,0,1,0
244391,1786553436681.515562,0,0,0,1,0,0,1,0
244392,1786553436682.521949,0,0,0,1,0,0,1,0
244393,1786553436683.529736,0,0,0,1,0,0,1,0
244394,1786553436684.536622,0,0,0,1,0,0,1,0
244395,1786553436685.544909,0,0,0,1,0,0,1,0
244396,1786553436686.554296,0,0,0,1,0,0,1,0
244397,1786553436687.583486,0,0,0,1,0,0,1,0
244398,1786553436688.580272,0,0,0,1,0,0,1,0
244399,1786553436689.584760,0,0,0,1,0,0,1,0
244400,1786553436690.595047,0,0,0,1,0,0,1,0
244401,1786553436691.618334,0,0,0,1,0,0,1,0
244402,1786553436692.615718,0,0,0,1,0,0,1,0
244403,1786553436693.621605,0,0,0,1,0,0,1,0
244404,1786553436694.632393,0,0,0,1,0,0,1,0
244405,1786553436695.698187,0,0,0,1,0,0,1,0
244406,1786553436696.696473,0,0,0,1,0,0,1,0
244407,1786553436697.682359,0,0,0,1,0,0,1,0
244408,1786553436698.679246,0,0,0,1,0,0,1,0
244409,1786553436699.683833,0,0,0,1,0,0,1,0
244410,1786553436700.690920,0,0,0,1,0,0,1,0
244411,1786553436701.700909,0,0,0,1,0,0,1,0
244412,1786553436702.707196,0,0,0,1,0,0,1,0
244413,1786553436703.720784,0,0,0,1,0,0,1,0
244414,1786553436704.730472,0,0,0,1,0,0,1,0
244415,1786553436705.731559,0,0,0,1,0,0,1,0
244416,1786553436706.740147,0,0,0,1,0,0,1,0
244417,1786553436707.754536,0,0,0,1,0,0,1,0
244418,1786553436708.760724,0,0,0,1,0,0,1,0
244419,1786553436709.774512,0,0,0,1,0,0,1,0
244420,1786553436710.789500,0,0,0,1,0,0,1,0
244421,1786553436711.792688,0,0,0,1,0,0,1,0
244422,1786553436712.800975,0,0,0,1,0,0,1,0
244423,1786553436713.811464,0,0,0,1,0,0,1,0
244424,1786553436714.839153,0,0,0,1,0,0,1,0
244425,1786553436715.839239,0,0,0,1,0,0,1,0
244426,1786553436716.846026,0,0,0,1,0,0,1,0
244427,1786553436717.855914,0,0,0,1,0,0,1,0
244428,1786553436718.866200,0,0,0,1,0,0,1,0
244429,1786553436719.873886,0,0,0,1,0,0,1,0
244430,1786553436720.880675,0,0,0,1,0,0,1,0
244431,1786553436721.891362,0,0,0,1,0,0,1,0
244432,1786553436722.898649,0,0,0,1,0,0,1,0
244433,1786553436723.906536,0,0,0,1,0,0,1,0
244434,1786553436724.923024,0,0,0,1,0,0,1,0
244435,1786553436725.923611,0,0,0,1,0,0,1,0
244436,1786553436727.134819,0,0,0,1,0,0,1,0
244437,1786553436727.996794,0,0,0,1,0,0,1,0
244438,1786553436728.999082,0,0,0,1,0,0,1,0
244439,1786553436730.000770,0,0,0,1,0,0,1,0
244440,1786553436731.009158,0,0,0,1,0,0,1,0
244441,1786553436732.013845,0,0,0,1,0,0,1,0
244442,1786553436733.019232,0,0,0,1,0,0,1,0
244443,1786553436734.025121,0,0,0,1,0,0,1,0
244444,1786553436735.041311,0,0,0,1,0,0,1,0
244445,1786553436736.046097,0,0,0,1,0,0,1,0
244446,1786553436737.052185,0,0,0,1,0,0,1,0
244447,1786553436738.061174,0,0,0,1,0,0,1,0
244448,1786553436739.068561,0,0,0,1,0,0,1,0
244449,1786553436740.078647,0,0,0,1,0,0,1,0
244450,1786553436741.086035,0,0,0,1,0,0,1,0
244451,1786553436742.103823,0,0,0,1,0,0,1,0
244452,1786553436743.104211,0,0,0,1,0,0,1,0
244453,1786553436744.111799,0,0,0,1,0,0,1,0
244454,1786553436745.120989,0,0,0,1,0,0,1,0
244455,1786553436746.128376,0,0,0,1,0,0,1,0
244456,1786553436747.135062,0,0,0,1,0,0,1,0
244457,1786553436748.143649,0,0,0,1,0,0,1,0
244458,1786553436749.150836,0,0,0,1,0,0,1,0
244459,1786553436750.160023,0,0,0,1,0,0,1,0
244460,1786553436751.169012,0,0,0,1,0,0,1,0
244461,1786553436752.177002,0,0,0,1,0,0,1,0
244462,1786553436753.187089,0,0,0,1,0,0,1,0
244463,1786553436754.192777,0,0,0,1,0,0,1,0
244464,1786553436755.200666,0,0,0,1,0,0,1,0
244465,1786553436756.225954,0,0,0,1,0,0,1,0
244466,1786553436757.225141,0,0,0,1,0,0,1,0
244467,1786553436758.251929,0,0,0,1,0,0,1,0
244468,1786553436759.258717,0,0,0,1,0,0,1,0
244469,1786553436760.255503,0,0,0,1,0,0,1,0
244470,1786553436761.261989,0,0,0,1,0,0,1,0
244471,1786553436762.270178,0,0,0,1,0,0,1,0
244472,1786553436763.278066,0,0,0,1,0,0,1,0
244473,1786553436764.285154,0,0,0,1,0,0,1,0
244474,1786553436765.295042,0,0,0,1,0,0,1,0
244475,1786553436766.302528,0,0,0,1,0,0,1,0
244476,1786553436767.310515,0,0,0,1,0,0,1,0
244477,1786553436768.320704,0,0,0,1,0,0,1,0
244478,1786553436769.327792,0,0,0,1,0,0,1,0
244479,1786553436770.336380,0,0,0,1,0,0,1,0
244480,1786553436771.344466,0,0,0,1,0,0,1,0
244481,1786553436772.388356,0,0,0,1,0,0,1,0
244482,1786553436773.376041,0,0,0,1,0,0,1,0
244483,1786553436774.379930,0,0,0,1,0,0,1,0
244484,1786553436775.386519,0,0,0,1,0,0,1,0
244485,1786553436776.394506,0,0,0,1,0,0,1,0
244486,1786553436777.401993,0,0,0,1,0,0,1,0
244487,1786553436778.410480,0,0,0,1,0,0,1,0
244488,1786553436779.419967,0,0,0,1,0,0,1,0
244489,1786553436780.428455,0,0,0,1,0,0,1,0
244490,1786553436781.434743,0,0,0,1,0,0,1,0
244491,1786553436782.444031,0,0,0,1,0,0,1,0
244492,1786553436783.449819,0,0,0,1,0,0,1,0
244493,1786553436784.460008,0,0,0,1,0,0,1,0
244494,1786553436785.467495,0,0,0,1,0,0,1,0
244495,1786553436786.507785,0,0,0,1,0,0,1,0
244496,1786553436787.479367,0,0,0,1,0,0,1,0
244497,1786553436788.517658,0,0,0,1,0,0,1,0
244498,1786553436789.528745,0,0,0,1,0,0,1,0
244499,1786553436790.542534,0,0,0,1,0,0,1,0
244500,1786553436791.532721,0,0,0,1,0,0,1,0
244501,1786553436792.535708,0,0,0,1,0,0,1,0
244502,1786553436793.546197,0,0,0,1,0,0,1,0
244503,1786553436794.552586,0,0,0,1,0,0,1,0
244504,1786553436795.565174,0,0,0,1,0,0,1,0
244505,1786553436796.572462,0,0,0,1,0,0,1,0
244506,1786553436797.580149,0,0,0,1,0,0,1,0
244507,1786553436798.586336,0,0,0,1,0,0,1,0
244508,1786553436799.595024,0,0,0,1,0,0,1,0
244509,1786553436800.602512,0,0,0,1,0,0,1,0
244510,1786553436801.610899,0,0,0,1,0,0,1,0
244511,1786553436802.635988,0,0,0,1,0,0,1,0
244512,1786553436803.635274,0,0,0,1,0,0,1,0
244513,1786553436804.643760,0,0,0,1,0,0,1,0
244514,1786553436805.650548,0,0,0,1,0,0,1,0
244515,1786553436806.659036,0,0,0,1,0,0,1,0
244516,1786553436807.667424,0,0,0,1,0,0,1,0
244517,1786553436808.677613,0,0,0,1,0,0,1,0
244518,1786553436809.687001,0,0,0,1,0,0,1,0
244519,1786553436810.693388,0,0,0,1,0,0,1,0
244520,1786553436811.702876,0,0,0,1,0,0,1,0
244521,1786553436812.712165,0,0,0,1,0,0,1,0
244522,1786553436813.720151,0,0,0,1,0,0,1,0
244523,1786553436814.728437,0,0,0,1,0,0,1,0
244524,1786553436815.738425,0,0,0,1,0,0,1,0
244525,1786553436816.745612,0,0,0,1,0,0,1,0
244526,1786553436818.204339,0,0,0,1,0,0,1,0
244527,1786553436818.778989,0,0,0,1,0,0,1,0
244528,1786553436819.781076,0,0,0,1,0,0,1,0
244529,1786553436820.861672,0,0,0,1,0,0,1,0
244530,1786553436821.801754,0,0,0,1,0,0,1,0
244531,1786553436822.806141,0,0,0,1,0,0,1,0
244532,1786553436823.811829,0,0,0,1,0,0,1,0
244533,1786553436824.841916,0,0,0,1,0,0,1,0
244534,1786553436825.842403,0,0,0,1,0,0,1,0
244535,1786553436826.849489,0,0,0,1,0,0,1,0
244536,1786553436827.858077,0,0,0,1,0,0,1,0
244537,1786553436828.865065,0,0,0,1,0,0,1,0
244538,1786553436829.872751,0,0,0,1,0,0,1,0
244539,1786553436830.881439,0,0,0,1,0,0,1,0
244540,1786553436831.890226,0,0,0,1,0,0,1,0
244541,1786553436832.942316,0,0,0,1,0,0,1,0
244542,1786553436833.957704,0,0,0,1,0,0,1,0
244543,1786553436834.933989,0,0,0,1,0,0,1,0
244544,1786553436835.935174,0,0,0,1,0,0,1,0
244545,1786553436836.960962,0,0,0,1,0,0,1,0
244546,1786553436837.964351,0,0,0,1,0,0,1,0
244547,1786553436838.968039,0,0,0,1,0,0,1,0
244548,1786553436839.973026,0,0,0,1,0,0,1,0
244549,1786553436840.980014,0,0,0,1,0,0,1,0
244550,1786553436841.986601,0,0,0,1,0,0,1,0
244551,1786553436843.006789,0,0,0,1,0,0,1,0
244552,1786553436844.012377,0,0,0,1,0,0,1,0
244553,1786553436845.021365,0,0,0,1,0,0,1,0
244554,1786553436846.027452,0,0,0,1,0,0,1,0
244555,1786553436847.034639,0,0,0,1,0,0,1,0
244556,1786553436848.303749,0,0,0,1,0,0,1,0
244557,1786553436849.070114,0,0,0,1,0,0,1,0
244558,1786553436850.078602,0,0,0,1,0,0,1,0
244559,1786553436851.140495,0,0,0,1,0,0,1,0
244560,1786553436852.084977,0,0,0,1,0,0,1,0
244561,1786553436853.113165,0,0,0,1,0,0,1,0
244562,1786553436854.108952,0,0,0,1,0,0,1,0
244563,1786553436855.119938,0,0,0,1,0,0,1,0
244564,1786553436856.125926,0,0,0,1,0,0,1,0
244565,1786553436857.138414,0,0,0,1,0,0,1,0
244566,1786553436858.145702,0,0,0,1,0,0,1,0
244567,1786553436859.154789,0,0,0,1,0,0,1,0
244568,1786553436860.162076,0,0,0,1,0,0,1,0
244569,1786553436861.172764,0,0,0,1,0,0,1,0
244570,1786553436862.182051,0,0,0,1,0,0,1,0
244571,1786553436863.214741,0,0,0,1,0,0,1,0
244572,1786553436864.209427,0,0,0,1,0,0,1,0
244573,1786553436865.216916,0,0,0,1,0,0,1,0
244574,1786553436866.224103,0,0,0,1,0,0,1,0
244575,1786553436867.234690,0,0,0,1,0,0,1,0
244576,1786553436868.243278,0,0,0,1,0,0,1,0
244577,1786553436869.253467,0,0,0,1,0,0,1,0
244578,1786553436870.262155,0,0,0,1,0,0,1,0
244579,1786553436871.271542,0,0,0,1,0,0,1,0
244580,1786553436872.280130,0,0,0,1,0,0,1,0
244581,1786553436873.288917,0,0,0,1,0,0,1,0
244582,1786553436874.297806,0,0,0,1,0,0,1,0
244583,1786553436875.306593,0,0,0,1,0,0,1,0
244584,1786553436876.315780,0,0,0,1,0,0,1,0
244585,1786553436877.324568,0,0,0,1,0,0,1,0
244586,1786553436878.342258,0,0,0,1,0,0,1,0
244587,1786553436879.685772,0,0,0,1,0,0,1,0
244588,1786553436880.549347,0,0,0,1,0,0,1,0
